PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Allard, Jason; Carleton, Andrew M.								MESOSCALE ASSOCIATIONS BETWEEN MIDWEST LAND SURFACE PROPERTIES AND CONVECTIVE CLOUD DEVELOPMENT IN THE WARM SEASON								PHYSICAL GEOGRAPHY				31	2			107	136		10.2747/0272-3646.31.2.107			MAR-APR 2010	2010										11							WOS:000278529800001		
J	Booms, Travis L.; Huettmann, Falk; Schempf, Philip F.								Gyrfalcon nest distribution in Alaska based on a predictive GIS model								POLAR BIOLOGY				33	3			347	358		10.1007/s00300-009-0711-5			MAR 2010	2010										7							WOS:000275462500008		
J	Grussing, Jeffrey; Domyahn, Nathan								Using GIS for Power Plant Maintenance								POWER ENGINEERING				114	3			24	25					MAR 2010	2010										0							WOS:000276339400008		
J	Olazabal, M.; Urzelai, A.; Garcia, G.; Herranz-Pascual, K.; Abajo, B.; Feliu, E.; Santa-Coloma, O.; Aspuru, I.								Sustainable spatial management: an integrated approach								PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MUNICIPAL ENGINEER				163	1			33	41		10.1680/muen.2010.163.1.33			MAR 2010	2010										6							WOS:000276684200006		
J	Cavero, Julien; Chabal, Lucie								PALAEOGEOGRAPHY, FOREST DYNAMICS AND HUMAN OCCUPATION: THE OR COASTAL LAGOON (HERAULT) AT THE END OF PREHISTORY								QUATERNAIRE				21	1			13	26					MAR 2010	2010						Symposium on Biodiversity in Quaternary Climate, Environment and Populations	FEB, 2008	AFEQ	Univ Paul Valery, Montpellier, FRANCE	1							WOS:000276028100003		
J	Panda, Sudhanshu Sekhar; Ames, Daniel P.; Panigrahi, Suranjan								Application of Vegetation Indices for Agricultural Crop Yield Prediction Using Neural Network Techniques								REMOTE SENSING				2	3			673	696		10.3390/rs2030673			MAR 2010	2010										54							WOS:000208401300004		
J	Ruiz Sinoga, Jose Damian; Remond Noa, Ricardo; Fernandez Perez, Danai								An Analysis of the Spatial Colonization of Scrubland Intrusive Species in the Itabo and Guanabo Watershed, Cuba								REMOTE SENSING				2	3			740	757		10.3390/rs2030740			MAR 2010	2010										0							WOS:000208401300007		
J	Stromgren, Mattias; Andersson, Ragnar								The usage of safety management tools in Swedish municipalities								SAFETY SCIENCE				48	3			288	295		10.1016/j.ssci.2009.11.009			MAR 2010	2010										4							WOS:000275158900002		
J	Coombes, Emma; Jones, Andrew P.; Hillsdon, Melvyn								The relationship of physical activity and overweight to objectively measured green space accessibility and use								SOCIAL SCIENCE & MEDICINE				70	6			816	822		10.1016/j.socscimed.2009.11.020			MAR 2010	2010										185							WOS:000275971900005		
J	Dujmovic, Jozo J.; De Tre, Guy; Van de Weghe, Nico								LSP suitability maps								SOFT COMPUTING				14	5			421	434		10.1007/s00500-009-0455-8			MAR 2010	2010						5th International Conference on Modeling Decisions for Artificial Intelligence	OCT 30-31, 2008	IIIA-CSIC; UNESCO; Japan Soc Fuzzy Theory & Intelligent Informat; Catalan Assoc Artificial Intelligence; European Soc Fuzzy Log & Technol; Spanish MEC; City Sabadell	Sabadell, SPAIN	14							WOS:000273574400002		
J	Stahle, Alexander								More green space in a denser city: Critical relations between user experience and urban form								URBAN DESIGN INTERNATIONAL				15	1			47	67		10.1057/udi.2009.27			SPR 2010	2010										21							WOS:000276475400003		
J	Hincks, Stephen; Wong, Cecilia								The Spatial Interaction of Housing and Labour Markets: Commuting Flow Analysis of North West England								URBAN STUDIES				47	3			620	649		10.1177/0042098009349777			MAR 2010	2010										28							WOS:000274664100008		
J	Laspidou, Chrysi; Hadjibiros, Kimon; Gialis, Stylianos								Minimizing the Environmental Impact of Sea Brine Disposal by Coupling Desalination Plants with Solar Saltworks: A Case Study for Greece								WATER				2	1			75	84		10.3390/w2010075			MAR 2010	2010										7							WOS:000208555500003		
J	Markakis, Konstantinos; Poupkou, Anastasia; Melas, Dimitrios; Tzoumaka, Paraskevi; Petrakakis, Maksinos								A Computational Approach Based on GIS Technology for the Development of an Anthropogenic Emission Inventory of Gaseous Pollutants in Greece								WATER AIR AND SOIL POLLUTION				207	1-4			157	180		10.1007/s11270-009-0126-5			MAR 2010	2010										27							WOS:000274550700014		
J	Leonov, A. V.; Pishchal'nik, V. M.; Chicherina, O. V.								Modeling of the marine environmental pollution by petroleum hydrocarbons and their biotransformation in Tatar Strait waters								WATER RESOURCES				37	2			220	233		10.1134/S0097807810020107			MAR 2010	2010										3							WOS:000276355600010		
J	Lin, Chun-hsu; Huang, Te-hsiu; Shaw, Daigee								Applying Water Quality Modeling to Regulating Land Development in a Watershed								WATER RESOURCES MANAGEMENT				24	4			629	640		10.1007/s11269-009-9462-x			MAR 2010	2010										7							WOS:000274438200002		
J	Sener, Erhan; Davraz, Aysen; Sener, Sehnaz								Investigation of Aksehir and Eber Lakes (SW Turkey) Coastline Change with Multitemporal Satellite Images								WATER RESOURCES MANAGEMENT				24	4			727	745		10.1007/s11269-009-9467-5			MAR 2010	2010										7							WOS:000274438200007		
J	Castano, Santiago; Sanz, David; Gomez-Alday, Juan J.								Methodology for Quantifying Groundwater Abstractions for Agriculture via Remote Sensing and GIS								WATER RESOURCES MANAGEMENT				24	4			795	814		10.1007/s11269-009-9473-7			MAR 2010	2010										22							WOS:000274438200011		
J	Chenini, Ismail; Ben Mammou, Abdallah; El May, Moufida								Groundwater Recharge Zone Mapping Using GIS-Based Multi-criteria Analysis: A Case Study in Central Tunisia (Maknassy Basin)								WATER RESOURCES MANAGEMENT				24	5			921	939		10.1007/s11269-009-9479-1			MAR 2010	2010										66							WOS:000275453900006		
J	Moss, Robert; Storch, Ilse; Mueller, Martin								Trends in grouse research								WILDLIFE BIOLOGY				16	1			1	11		10.2981/09-055			MAR 2010	2010										8							WOS:000277061200001		
J	Kheir, Rania Bou; Abdallah, Chadi; Dalgaard, Tommy; Greve, Mogens H.								Using visual erosion features to validate the application of water erosion models in Mediterranean karst environments: the case study of Lebanon								ZEITSCHRIFT FUR GEOMORPHOLOGIE				54				27	49		10.1127/0372-8854/2010/0054S2-0003			MAR 2010	2010						General Assembly of the European-Geosciences-Union	APR 13-18, 2008	European Geosci Union	Vienna, AUSTRIA	0							WOS:000278288300003		
J	Wang, Guoqiang; Hapuarachchi, H. A. P.; Takeuchi, Kuniyoshi; Ishidaira, Hiroshi								Grid-based distribution model for simulating runoff and soil erosion from a large-scale river basin								HYDROLOGICAL PROCESSES				24	5			641	653		10.1002/hyp.7558			FEB 28 2010	2010										9							WOS:000275736600012		
J	Martinez, Susana; Ramil, Pablo; Chuvieco, Emilio								Monitoring loss of biodiversity in cultural landscapes. New methodology based on satellite data								LANDSCAPE AND URBAN PLANNING				94	2			127	140		10.1016/j.landurbplan.2009.08.006			FEB 28 2010	2010										23							WOS:000274605400007		
J	Spilkova, Jana; Sefrna, Ludek								Uncoordinated new retail development and its impact on land use and soils: A pilot study on the urban fringe of Prague, Czech Republic								LANDSCAPE AND URBAN PLANNING				94	2			141	148		10.1016/j.landurbplan.2009.09.001			FEB 28 2010	2010										22							WOS:000274605400008		
J	Frattini, Paolo; Crosta, Giovanni; Carrara, Alberto								Techniques for evaluating the performance of landslide susceptibility models								ENGINEERING GEOLOGY				111	1-4			62	72		10.1016/j.enggeo.2009.12.004			FEB 26 2010	2010										106							WOS:000275596600006		
J	Fernandez, D. S.; Lutz, M. A.								Urban flood hazard zoning in Tucuman Province, Argentina, using GIS and multicriteria decision analysis								ENGINEERING GEOLOGY				111	1-4			90	98		10.1016/j.enggeo.2009.12.006			FEB 26 2010	2010										75							WOS:000275596600008		
J	Jacob, Benjamin G.; Burkett-Cadena, Nathan D.; Luvall, Jeffrey C.; Parcak, Sarah H.; McClure, Christopher J. W.; Estep, Laura K.; Hill, Geoffrey E.; Cupp, Eddie W.; Novak, Robert J.; Unnasch, Thomas R.								Developing GIS-based eastern equine encephalitis vector-host models in Tuskegee, Alabama								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				9						12	10.1186/1476-072X-9-12			FEB 24 2010	2010										13							WOS:000275693400001		
J	Choi, Kin-wing; Wong, Ngai-sze; Lee, Lap-yip; Lee, Shui-shan								Surveillance of febrile patients in a district and evaluation of their spatiotemporal associations: a pilot study								BMC PUBLIC HEALTH				10						84	10.1186/1471-2458-10-84			FEB 20 2010	2010										3							WOS:000275672000001		
J	Mondal, Pinki; Southworth, Jane								Protection vs. commercial management: Spatial and temporal analysis of land cover changes in the tropical forests of Central India								FOREST ECOLOGY AND MANAGEMENT				259	5			1009	1017		10.1016/j.foreco.2009.12.007			FEB 20 2010	2010										5							WOS:000275223300017		
J	Timperio, Anna; Jeffery, Robert W.; Crawford, David; Roberts, Rebecca; Giles-Corti, Billie; Ball, Kylie								Neighbourhood physical activity environments and adiposity in children and mothers: a three-year longitudinal study								INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY				7						18	10.1186/1479-5868-7-18			FEB 19 2010	2010										25							WOS:000276389200001		
J	Foley, Desmond H.; Wilkerson, Richard C.; Birney, Ian; Harrison, Stanley; Christensen, Jamie; Rueda, Leopoldo M.								MosquitoMap and the Mal-area calculator: new web tools to relate mosquito species distribution with vector borne disease								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				9						11	10.1186/1476-072X-9-11			FEB 18 2010	2010										21							WOS:000275693200001		
J	Cole, Lorna J.; Pollock, Meg L.; Robertson, Duncan; Holland, John P.; McCracken, David I.; Harrison, William								The influence of fine-scale habitat heterogeneity on invertebrate assemblage structure in upland semi-natural grassland								AGRICULTURE ECOSYSTEMS & ENVIRONMENT				136	1-2			69	80		10.1016/j.agee.2009.11.010			FEB 15 2010	2010										18							WOS:000275135100008		
J	Voerkelius, Susanne; Lorenz, Gesine D.; Rummel, Susanne; Quetel, Christophe R.; Heiss, Gerhard; Baxter, Malcolm; Brach-Papa, Christophe; Deters-Itzelsberger, Peter; Hoelzl, Stefan; Hoogewerff, Jurian; Ponzevera, Emmanuel; Van Bocxstaele, Marleen; Ueckermann, Henriette								Strontium isotopic signatures of natural mineral waters, the reference to a simple geological map and its potential for authentication of food								FOOD CHEMISTRY				118	4			933	940		10.1016/j.foodchem.2009.04.125			FEB 15 2010	2010										88							WOS:000271145300009		
J	Recorbet, F.; Rochette, P.; Braucher, R.; Bourles, D.; Benedetti, L.; Hantz, D.; Finkel, R. C.								Evidence for active retreat of a coastal cliff between 3.5 and 12 ka in Cassis (South East France)								GEOMORPHOLOGY				115	1-2			1	10		10.1016/j.geomorph.2009.04.023			FEB 15 2010	2010										11							WOS:000274843800001		
J	Bai, Shi-Biao; Wang, Jian; Lue, Guo-Nian; Zhou, Ping-Gen; Hou, Sheng-Shan; Xu, Su-Ning								GIS-based logistic regression for landslide susceptibility mapping of the Zhongxian segment in the Three Gorges area, China								GEOMORPHOLOGY				115	1-2			23	31		10.1016/j.geomorph.2009.09.025			FEB 15 2010	2010										164							WOS:000274843800003		
J	Imaizumi, Fumitoshi; Hattanji, Tsuyoshi; Hayakawa, Yuichi S.								Channel initiation by surface and subsurface flows in a steep catchment of the Akaishi Mountains, Japan								GEOMORPHOLOGY				115	1-2			32	42		10.1016/j.geomorph.2009.09.026			FEB 15 2010	2010										13							WOS:000274843800004		
J	Ebert, Karin; Hattestrand, Clas								The impact of Quaternary glaciations on inselbergs in northern Sweden								GEOMORPHOLOGY				115	1-2			56	66		10.1016/j.geomorph.2009.09.030			FEB 15 2010	2010										12							WOS:000274843800006		
J	Frankl, Amaury; Nyssen, Jan; Calvet, Marc; Heyse, Irenee								Use of Digital Elevation Models to understand and map glacial landforms - The case of the Canigou Massif (Eastern Pyrenees, France)								GEOMORPHOLOGY				115	1-2			78	89		10.1016/j.geomorph.2009.09.032			FEB 15 2010	2010										4							WOS:000274843800008		
J	Regmi, Netra R.; Giardino, John R.; Vitek, John D.								Modeling susceptibility to landslides using the weight of evidence approach: Western Colorado, USA								GEOMORPHOLOGY				115	1-2			172	187		10.1016/j.geomorph.2009.10.002			FEB 15 2010	2010										122							WOS:000274843800016		
J	Zhang, Qiu-Ling; Chen, Ying-Xu; Jilani, Ghulam; Shamsi, Imran Haider; Yu, Qiao-Gang								Model AVSWAT apropos of simulating non-point source pollution in Taihu lake basin								JOURNAL OF HAZARDOUS MATERIALS				174	1-3			824	830		10.1016/j.jhazmat.2009.09.127			FEB 15 2010	2010										20							WOS:000273984000117		
J	Kourgialas, Nektarios N.; Karatzas, George P.; Nikolaidis, Nikolaos P.								An integrated framework for the hydrologic simulation of a complex geomorphological river basin								JOURNAL OF HYDROLOGY				381	3-4			308	321		10.1016/j.jhydrol.2009.12.003			FEB 15 2010	2010										35							WOS:000274927700012		
J	Du, Jinkang; Xie, Hua; Hu, Yujun; Xu, Youpeng; Xu, Chong-Yu								Reply to comment on "Development and testing of a new storm runoff routing approach based on time variant spatially distributed travel time method" by Du et al. [Journal of Hydrology 369 (2009) 44-54]								JOURNAL OF HYDROLOGY				381	3-4			374	376		10.1016/j.jhydrol.2009.10.041			FEB 15 2010	2010										2							WOS:000274927700019		
J	Su, Che-Chun; Lin, Yo-Yu; Chang, Tsun-Kuo; Chiang, Chi-Ting; Chung, Jian-An; Hsu, Yun-Ying; Lian, Ie-Bin								Incidence of oral cancer in relation to nickel and arsenic concentrations in farm soils of patients' residential areas in Taiwan								BMC PUBLIC HEALTH				10						67	10.1186/1471-2458-10-67			FEB 12 2010	2010										36							WOS:000275407500003		
J	Owens, Peter M.; Titus-Ernstoff, Linda; Gibson, Lucinda; Beach, Michael L.; Beauregard, Sandy; Dalton, Madeline A.								Smart density: a more accurate method of measuring rural residential density for health-related research								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				9						8	10.1186/1476-072X-9-8			FEB 12 2010	2010										9							WOS:000275431500002		
J	Saptarshi, Praveen G.; Raghavendra, Rao Kumar								Comparative assessment of micro-watershed silt load with morphological parameters to evaluate soil conservation strategies								CURRENT SCIENCE				98	3			417	426					FEB 10 2010	2010										0							WOS:000275619100026		
J	Xie, Zhenglei; Xu, Xuegong; Yan, Lei								Analyzing qualitative and quantitative changes in coastal wetland associated to the effects of natural and anthropogenic factors in a part of Tianjin, China								ESTUARINE COASTAL AND SHELF SCIENCE				86	3			379	386		10.1016/j.ecss.2009.03.040			FEB 10 2010	2010						1st International Conference on BioGeoCivil Engineering	JUN 23-25, 2008	Deltares	Shanghai, PEOPLES R CHINA; Delft Univ Technol, Delft, NETHERLANDS	35							WOS:000275001700011		
J	Huang, Jinliang; Hong, Huasheng								Comparative study of two models to simulate diffuse nitrogen and phosphorus pollution in a medium-sized watershed, southeast China								ESTUARINE COASTAL AND SHELF SCIENCE				86	3			387	394		10.1016/j.ecss.2009.04.003			FEB 10 2010	2010						1st International Conference on BioGeoCivil Engineering	JUN 23-25, 2008	Deltares	Shanghai, PEOPLES R CHINA; Delft Univ Technol, Delft, NETHERLANDS	21							WOS:000275001700012		
J	Matlaga, David P.; Quintana-Ascencio, Pedro F.; Menges, Eric S.; Pickert, Roberta								Fire mediated edge effects in bayhead tree islands								JOURNAL OF VEGETATION SCIENCE				21	1			190	200		10.1111/j.1654-1103.2009.01132.x			FEB 10 2010	2010										1							WOS:000273668300018		
J	Cowell, C. Mark; Hoalst-Pullen, Nancy; Jackson, Marion T.								The limited role of canopy gaps in the successional dynamics of a mature mixed Quercus forest remnant								JOURNAL OF VEGETATION SCIENCE				21	1			201	212		10.1111/j.1654-1103.2009.01137.x			FEB 10 2010	2010										15							WOS:000273668300019		
J	Curriero, Frank C.; Kulldorff, Martin; Boscoe, Francis P.; Klassen, Ann C.								Using Imputation to Provide Location Information for Nongeocoded Addresses								PLOS ONE				5	2					e8998	10.1371/journal.pone.0008998			FEB 10 2010	2010										7							WOS:000274442700001		
